sentence_id,dialogue_id,utterance_de,speaker,label,orig_dialogue_id
3,563,Erotisch!,Monica,joy,564
4,563,NOT FOUND,Rachel,neutral,564
5,563,- Was ist das? - Der Stromplan für das Gebäude.,Monica,neutral,564
6,563,NOT FOUND,Rachel,fear,564
7,563,"Ich weiß, dass der Schalter irgendeine Funktion haben muss.",Monica,neutral,564
8,563,NOT FOUND,Monica,neutral,564
9,563,Das Ding hat nur drei Stunden Wartezeit und $25 gekostet!,Monica,sadness,564
10,563,Wow! Das wissen bestimmt nur ganz Wenige.,Rachel,surprise,564
0,564,"Ich weiß, was ihr denkt, aber Chandler ist doch nicht mehr aktuell.",Janice,neutral,565
1,564,"Ja, da hast du recht. Das dachte ich auch gerade.",Rachel,neutral,565
2,564,"Bitte denkt noch mal darüber nach, bevor ihr alle über mich herfallt.",Janice,neutral,565
3,564,Über dich wird keiner herfallen.,Phoebe,neutral,565
4,564,"Nun, Mr. Immer-am-richtigen- Ort-und-zur-richtigen-Zeit,",Janice,joy,565
0,565,NOT FOUND,Ross,surprise,566
1,565,"Oh, Mann, ich will aber diese Wohnung haben!",Ross,joy,566
0,566,NOT FOUND,Ross,sadness,567
0,567,"$12, die ich nie wiedersehen werde.",Ross,disgust,568
1,567,"Los, wir wollen nicht den Film verpassen.",Rachel,neutral,568
2,567,- Bis dann. - Mach's gut.,Monica,neutral,568
3,567,- Bis dann. - Mach's gut.,All,neutral,568
4,567,Bis dann. Ich vermisse dich jetzt schon.,Phoebe,sadness,568
5,567,"Hast du die Bemerkung mitgekriegt, und dass sie mich gekniffen hat?",Chandler,disgust,568
6,567,"Ja, allerdings.",Monica,surprise,568
7,567,"Glaubst du mir jetzt, dass sie mich anmacht?",Chandler,neutral,568
8,567,"Oh, mein Gott! Sie weiß Bescheid über uns!",Monica,surprise,568
9,567,Das kann nicht sein.,Chandler,surprise,568
10,567,Sie weiß es und will uns aus der Fassung bringen!,Monica,anger,568
11,567,"Ach, und was ist mit meinem knackigen Hintern und meinem Bizeps?",Chandler,anger,568
0,568,NOT FOUND,Elizabeth,fear,569
1,568,"Nein, ich denke ja gar nicht daran. Ich werde das Licht anlassen.",Ross,neutral,569
2,568,"Nein, ich denke ja gar nicht daran. Ich werde das Licht anlassen.",Elizabeth,neutral,569
3,568,"Ich glaube, ich sehe nicht richtig.",Elizabeth,surprise,569
0,569,Ich nehme es auf der Stelle mit dir auf. Traust du dich?,Monica,anger,570
1,569,Na schön.,Ross,neutral,570
2,569,Fertig?,Monica,joy,570
3,569,"Vielen Dank, ihr habt mir sehr geholfen.",Rachel,neutral,570
0,570,Mit so einem langen Stab hier müssen wir sehr vorsichtig umgehen.,Joey,neutral,571
1,570,Bitte konzentriert euch. Das Leben eines Nackten steht auf dem Spiel.,Ross,fear,571
2,570,"In wenigen Minuten haben wir einen toten, nackten Kerl am Stiel.",Phoebe,anger,571
3,570,Wir sollten lieber anfangen. Stupsen wir ihn.,Joey,neutral,571
4,570,Sachte.,Joey,neutral,571
5,570,Sachte.,Joey,neutral,571
6,570,Und nun etwas höher.,Joey,neutral,571
7,570,Vorsicht mit dem Winkel.,Joey,neutral,571
8,570,"Ok, wir kommen ihm schon immer näher.",Joey,neutral,571
9,570,Nun müssen wir genau zielen.,Joey,neutral,571
10,570,"Hurra, er lebt! Hurra, er lebt!",Phoebe,joy,571
11,570,Dann könnten wir doch wieder aufhören.,Monica,disgust,571
12,570,"Ok, Stab wieder einziehen.",Joey,neutral,571
13,570,"- Er scheint nicht begeistert zu sein. - Hey, hey.",Ross,anger,571
14,570,Nun zeigt uns der Kerl seinen Stab.,Rachel,surprise,571
15,570,"Vergiss es, damit reichst du ja sowieso nicht bis zu uns rüber! Ha.",Joey,anger,571
0,571,Sie haben irgendwie schon recht komische Kosenamen füreinander.,Rachel,sadness,572
1,571,"Wie war das? 'Mieses Miststück' und, äh, 'kranker Bastard'.",Rachel,disgust,572
2,571,"- Oh, Gott! Oh, die Wehen. Oh, au! - Ganz ruhig, ganz ruhig atmen.",Rachel,surprise,572
3,571,NOT FOUND,Rachel,surprise,572
6,571,- FRAU: Du gaffst sie an. - Tu ich nicht!,Evil Bitch,anger,572
7,571,NOT FOUND,Sick Bastard,anger,572
8,571,"Sie hat Wehen, kapiert? Na, das gefällt dir wohl, du kranker Bastard!",Evil Bitch,anger,572
9,571,"-Gaff sie nicht so an, du kranker Bastard. - Ich hab sie nicht angegafft. Ich schwöre!",Sick Bastard,fear,572
10,571,"Sie hat Wehen, kapiert? Na, das gefällt dir wohl, du kranker Bastard!",Evil Bitch,anger,572
11,571,Ich mach das mal zu.,Ross,neutral,572
12,571,"Siehst du, nur weil du so gegafft hast, du fetter Perversling.",Evil Bitch,anger,572
13,571,"Ich bin mir sicher, dass niemand gegafft hat.",Ross,neutral,572
14,571,FRAU: Vermisst du deine Freundin?,Evil Bitch,neutral,572
15,571,"- Ignorier die beiden, hörst du? - Ah.",Ross,neutral,572
16,571,- Ross! - Was?,Rachel,neutral,572
17,571,- Ross! - Was?,Ross,fear,572
18,571,"- Ross, er gafft mich an. - ROSS: Hey!",Rachel,neutral,572
19,571,"Sie wollen Ihr Kind noch miterleben, oder?",Ross,anger,572
20,571,"Lassen Sie gefälligst meinen Ehemann in Ruhe, Sie dämlicher Bastard!",Evil Bitch,anger,572
0,572,- Pat Sajak? - Ja.,Phoebe,neutral,573
1,572,- Pat Sajak? - Ja.,Rachel,joy,573
2,572,- Alex Trebek? - Aber natürlich.,Phoebe,neutral,573
3,572,NOT FOUND,Rachel,joy,573
4,572,- Chuck Woolery? - Absolut.,Phoebe,neutral,573
5,572,"Du wirst einfach keinen finden, den ich nicht klein kriege.",Rachel,joy,573
6,572,Sag es!,Rachel,joy,573
7,572,"- Sag es! - Sag, dass wir <i>Unagi</i> sind!",Phoebe,joy,573
8,572,"<i>Unagi</i> ist man nicht, <i>Unagi</i> hat man einfach.",Ross,anger,573
9,572,Sag es!,Rachel,joy,573
10,572,"<i>Unagi</i> ist man nicht, <i>Unagi</i> hat man einfach.",Ross,anger,573
0,573,Kannst du mir deinen Eyeliner borgen?,Monica,neutral,574
1,573,NOT FOUND,Rachel,neutral,574
2,573,Oh! Oh!,Joey,surprise,574
3,573,"- Joey, kann ich mit dir reden? - Oh! Oh!",Chandler,neutral,574
4,573,"Oh, oh, oh!",Joey,surprise,574
5,573,NOT FOUND,Joey,surprise,574
6,573,Ja.,Chandler,neutral,574
7,573,Du? Und du auch?,Joey,surprise,574
8,573,"Ja, aber du darfst es keinem erzählen.",Monica,joy,574
9,573,"Ja, und wie und wann?",Joey,surprise,574
10,573,- Es passierte in London. - In London?,Chandler,neutral,574
11,573,- Es passierte in London. - In London?,Joey,surprise,574
12,573,Wir wollten keine supergroße Sache draus machen.,Chandler,neutral,574
13,573,Aber es ist eine supergroße Sache! Und ich muss es erzählen!,Joey,surprise,574
14,573,NOT FOUND,Chandler,fear,574
15,573,"Wir haben keine Lust, es jedem zu erklären.",Monica,fear,574
16,573,"Mann, das ist wirklich unglaublich!",Joey,surprise,574
17,573,Das ist natürlich super! Aber...,Monica,joy,574
18,573,NOT FOUND,Joey,disgust,574
19,573,"Weißt du, was da drin los ist? Sie wollen Joey für sich gewinnen.",Phoebe,sadness,574
0,574,Und meine zweite Lehrerin war Mrs. Kopf.,Julie,neutral,575
1,574,Wie war das? Mrs. Grob?,Rachel,neutral,575
2,574,"Nein, Kopf. Wie der Kopfsalat.",Julie,neutral,575
3,574,"Sag mal, wie macht man so einen Kopfsalat?",Rachel,neutral,575
0,575,- Was sollen wir jetzt tun? - Äh.,Chandler,fear,576
1,575,Wir werfen eine Münze. Enten oder Clowns?,Joey,neutral,576
2,575,NOT FOUND,Chandler,surprise,576
3,575,- Es geht um ein Baby! - Hast du eine bessere Idee?,Joey,neutral,576
4,575,"Na gut, dann werfen wir.",Chandler,neutral,576
5,575,Zahl.,Joey,neutral,576
6,575,"Na gut, dann werfen wir.",Chandler,neutral,576
7,575,"Ok, äh...",Joey,joy,576
8,575,"Wir müssen noch festlegen, was für Zahl oder Kopf steht.",Chandler,neutral,576
9,575,"Kopf heißt Ente, denn ohne Köpfe sind Enten verloren.",Joey,neutral,576
10,575,Und was hast du gegen Clowns? Immer sind sie im Nachteil.,Chandler,anger,576
0,576,"Also, heute ein paar handwerkliche Tricks.",Joey,neutral,577
1,576,"Wenn ich dann in einer Szene weinen musste,",Joey,neutral,577
2,576,"Ok. Oder, äh... Oder ich möchte darstellen,",Joey,neutral,577
3,576,"Nicht? Ok. Sagen wir, ich habe eine schlechte Nachricht gekriegt.",Joey,neutral,577
4,576,So geht das alles.,Joey,neutral,577
5,576,Wir haben heute sehr gute Fortschritte gemacht. Der Unterricht ist beendet.,Joey,joy,577
6,576,"- Hey, Mr. Trib. - Hey.",Student,neutral,577
7,576,"- Hey, Mr. Trib. - Hey.",Joey,joy,577
0,577,"Dann muss ich Sie bitten, etwas leiser zu spielen.",Phoebe,neutral,578
1,577,Wer sind Sie?,Mr. Heckles,surprise,578
2,577,"- Eric, Chandlers neuer Mitbewohner. - Ich bin Chandlers Mitbewohner.",Eric,neutral,578
3,577,"- Eric, Chandlers neuer Mitbewohner. - Ich bin Chandlers Mitbewohner.",Mr. Heckles,surprise,578
4,577,NOT FOUND,Eric,surprise,578
5,577,"- Eric, Chandlers neuer Mitbewohner. - Ich bin Chandlers Mitbewohner.",Mr. Heckles,surprise,578
6,577,- Ich habe aber mit ihm telefoniert... - Ich habe mit ihm gesprochen.,Eric,surprise,578
7,577,NOT FOUND,Mr. Heckles,neutral,578
8,577,Sehr merkwürdig.,Eric,surprise,578
9,577,"Ich würde jetzt gern, äh, in meine neue Wohnung gehen.",Mr. Heckles,joy,578
0,578,NOT FOUND,Phoebe,surprise,579
1,578,"Ach, du bist ein Fratt!",Chandler,joy,579
0,579,Vögel haben einen guten Orientierungssinn.,Phoebe,neutral,580
1,579,"Aber nur, wenn die Geschenke im Süden versteckt werden.",Chandler,neutral,580
0,580,NOT FOUND,Phoebe,neutral,581
0,581,"Äh, nein, ich kann nicht.",Phoebe,neutral,582
0,582,"Nun zeigt uns mal, wo die Geschenke sind.",Phoebe,neutral,583
1,582,"Die Ente denkt, dass Monica mir Müll schenken möchte.",Chandler,anger,583
2,582,Mhm. Wie wär's denn mit Buchstützen?,Phoebe,neutral,583
3,582,Hey! Das ist ja hohl!,Rachel,neutral,583
4,582,Was?,Phoebe,surprise,583
5,582,Diese Bank hier ist hohl! Das habe ich ja gar nicht gewusst!,Rachel,surprise,583
6,582,- Da sind die Geschenke! - Nicht direkt hinsehen!,Phoebe,fear,583
7,582,Was?,Chandler,surprise,583
8,582,"Na gut, sehen wir uns die Geschenke an.",Phoebe,neutral,583
9,582,"Ich will nicht wissen, was Monica für mich hat.",Monica,neutral,583
0,583,"Schön, dass du da bist. Aber es wird noch dauern. Wieso hast du nicht angerufen?",Ross,joy,584
1,583,Ich komm noch mal mit deinem Vater wieder. Sehr gut.,Mrs. Geller,neutral,584
2,583,NOT FOUND,Ross,joy,584
3,583,- Ich wollte vorher mit dir sprechen. - Was gibt's denn?,Mrs. Geller,neutral,584
4,583,NOT FOUND,Ross,neutral,584
5,583,"Ich muss natürlich voraussetzen, dass du es willst.",Mrs. Geller,neutral,584
6,583,"Ma, hältst du etwa um meine Hand an?",Ross,surprise,584
7,583,"Der Verlobungsring deiner Großmutter. Ich will, dass du ihn Rachel schenkst.",Mrs. Geller,joy,584
8,583,"- Nein, lass das bitte. Ich danke dir. - Nun hör mir doch zu.",Ross,surprise,584
9,583,NOT FOUND,Mrs. Geller,fear,584
0,584,"Das wäre alles nicht passiert, wenn ich mehr auf sie eingegangen wäre.",Ross,sadness,585
1,584,- Ich fasse es nicht. - Kann ich mir vorstellen.,Ross,sadness,585
2,584,NOT FOUND,Phoebe,sadness,585
3,584,- Du bist immer so gut zu allen. - Danke.,Phoebe,sadness,585
4,584,Danke.,Ross,sadness,585
5,584,Und so lieb und...,Phoebe,neutral,585
6,584,Danke.,Ross,sadness,585
7,584,ROSS: Warte. Augenblick mal.,Ross,surprise,585
8,584,PHOEBE: Ist doch schon ok.,Phoebe,neutral,585
9,584,ROSS: Warte. Augenblick mal.,Ross,joy,585
10,584,Warte mal bitte. Mein Fuß steckt im Loch fest.,Ross,sadness,585
11,584,- Au! - Was hast du?,Phoebe,surprise,585
12,584,- Was ist? - Ich kriege ihn nicht raus.,Ross,sadness,585
0,585,NOT FOUND,Mark,neutral,586
0,586,"- Hi. - Hi, Mark.",Rachel,surprise,587
1,586,"Ich habe mich eben mit Joanna, unterhalten. Sie haben den Job.",Mark,joy,587
2,586,- Was? - Oh! Ist das Ihr Ernst?,Rachel,surprise,587
3,586,Ja.,Mark,joy,587
4,586,"- Ah! - Oh, mein Gott!",Rachel,surprise,587
5,586,- Ich gratuliere dir. - Oh! Wow.,Joey,joy,587
0,587,- Wie konnte ich denn so blöd sein? - Mach dich nicht verrückt!,Chandler,anger,588
1,587,NOT FOUND,Monica,sadness,588
2,587,Jeder macht mal Fehler. Das kann doch passieren.,Monica,neutral,588
3,587,Jeder macht mal Fehler. Das kann doch passieren.,Monica,neutral,588
4,587,"Aber meine Nachrichten hast du doch nicht verschlampt, oder?",Monica,neutral,588
5,587,Du bist eben nicht zuverlässig.,Monica,anger,588
6,587,- Das hat schon stattgefunden. - Du hast dir verziehen?,Monica,neutral,588
0,588,NOT FOUND,Earl,neutral,589
1,588,- Jetzt habe ich eine Gänsehaut. - Wirklich?,Phoebe,surprise,589
2,588,NOT FOUND,Earl,surprise,589
3,588,"- Ich habe viel an, und hier ist's warm. - Ja, klar.",Phoebe,neutral,589
4,588,NOT FOUND,Joey,joy,589
5,588,aber das Universum interessiert sich für Sie. Und das ist viel wichtiger.,Phoebe,sadness,589
6,588,NOT FOUND,Earl,neutral,589
7,588,"dass ihr mich beachtet, denn das Universum interessiert sich für mich!",Earl,anger,589
8,588,Das ganze Universum!,Earl,joy,589
9,588,Das ganze Universum!,Earl,joy,589
10,588,"Es wäre schon nett, wenn die sich für mich interessieren würden.",Earl,sadness,589
0,589,Auf diesem Bild scheint er zu sagen: 'Ich werde dich töten.',Ross,joy,590
1,589,Vielleicht das mit deinem Schlafzimmerblick.,Monica,joy,590
2,589,"Du meine Güte, das ist mein Schlafzimmerblick?",Chandler,surprise,590
3,589,NOT FOUND,Monica,surprise,590
4,589,- Das war lustig. - Find ich auch.,Phoebe,joy,590
5,589,Nur dass dir dieser Typ den Hals geleckt hat.,Kyle,sadness,590
6,589,"Das ist schon ok, wir sind befreundet.",Phoebe,neutral,590
7,589,aber ich habe für morgen Karten fürs Turniertanzen.,Kyle,fear,590
8,589,"Ich habe die letzten Male verpasst, ich kenne mich da nicht so aus.",Phoebe,sadness,590
9,589,"Ha, das hört sich eigenartig an, aber die Tickets habe ich von meinem Boss...",Kyle,surprise,590
10,589,"- Ich komme mit. Reg dich nicht auf. - Nein, es...",Phoebe,neutral,590
11,589,Ich kann mich jetzt nicht mit ihr auseinandersetzen. Die ist bekloppt.,Kyle,anger,590
12,589,"- Hey, Ross. - Ja?",Phoebe,neutral,590
13,589,"- Hey, Ross. - Ja?",Ross,neutral,590
14,589,"Ja. Ähm, da steht Whitney, Kyles Ex-Frau.",Phoebe,neutral,590
15,589,Wie bitte? Nein.,Ross,surprise,590
16,589,"Ich habe 2 Karten fürs Turniertanzen, du brauchst nichts zu bezahlen.",Phoebe,neutral,590
17,589,"- Aber nur, weil wir befreundet sind. - Ok.",Ross,neutral,590
0,590,Ich bin fast fertig. Willst du Sport oder Internationales?,Chandler,neutral,591
1,590,- Ich hätte gern den Sportteil. - Meins!,Ross,neutral,591
2,590,Dann Internationales.,Joey,neutral,591
3,590,Dann Internationales.,Ross,neutral,591
0,591,"Ich weiß genau, was ihr sagen wollt.",Ross,neutral,592
1,591,Ihr würdet sicher sehr haarige Kinder kriegen.,Phoebe,disgust,592
2,591,Darauf war ich nicht gefasst.,Ross,surprise,592
3,591,Ross! Janice?,Rachel,anger,592
4,591,"Halt, Halt, Augenblick mal, ja?",Joey,neutral,592
5,591,"Halt, Halt, Augenblick mal, ja?",Joey,neutral,592
6,591,"Halt, Halt, Augenblick mal, ja?",Joey,neutral,592
7,591,Das hier ist Ross.,Joey,neutral,592
8,591,Er ist unser Freund. Er ist verrückt geworden.,Joey,neutral,592
9,591,Er hat den Verstand verloren.,Joey,anger,592
10,591,Er hat den Verstand verloren.,Joey,anger,592
11,591,Willst du sie wieder sehen?,Phoebe,neutral,592
12,591,- Setz ihm keine Flausen in den Kopf! - Ich werde sie wieder sehen.,Joey,anger,592
13,591,"Verdammt, Phoebe!",Joey,anger,592
0,592,Ähm...,Ross,neutral,593
1,592,NOT FOUND,Chandler,neutral,593
2,592,Ich finde dich wirklich ausgesprochen nett.,Phoebe,joy,593
3,592,Ähm...,Robert,sadness,593
4,592,Oh. Geht das schon wieder los!,Robert,sadness,593
5,592,Wieso muss das immer mir passieren? Lasse ich vielleicht was raushängen?,Robert,anger,593
6,592,NOT FOUND,Robert,sadness,593
7,592,NOT FOUND,Robert,sadness,593
8,592,NOT FOUND,Robert,sadness,593
9,592,"Ehrlich gesagt, weiß ich gar nicht so richtig, was ich sagen soll!",Phoebe,surprise,593
10,592,"Hey, hier gehen Familien ein und aus. Steck die Maus wieder ins Haus.",Gunther,disgust,593
0,593,NOT FOUND,Joey,sadness,594
1,593,"Warten Sie, Terry! Bitte!",Joey,sadness,594
2,593,Bitte helfen Sie mir.,Joey,sadness,594
3,593,Ich habe den anderen Job auch verloren.,Joey,sadness,594
4,593,NOT FOUND,Joey,neutral,594
5,593,"Das heißt, dass ich diese Rolle dringend brauche.",Joey,sadness,594
6,593,Bitte helfen Sie mir.,Joey,sadness,594
7,593,Seit 5 Jahren liegt der Ärmste nun schon im Koma.,Nurse #1,sadness,594
8,593,"Wir können noch hoffen, Dr. Stryker Remoray vollbringt Wunder.",Nurse #2,joy,594
9,593,"Drake, hier ist dein Bruder Stryker, hörst du mich?",Dr. Stryker Ramoray,neutral,594
10,593,"Da bin ich wieder, Baby!",Joey,joy,594
0,594,Dieser Junge im Flieger hat mich getreten!,Monica,anger,595
1,594,Du hättest ihn eben nicht ohrfeigen sollen.,Chandler,neutral,595
2,594,- Er stahl meinen Kuchen. - Lass uns nicht wieder davon anfangen!,Monica,anger,595
3,594,- Er stahl meinen Kuchen. - Lass uns nicht wieder davon anfangen!,Chandler,anger,595
4,594,Aber weißt du was? Das tut ziemlich weh.,Monica,sadness,595
5,594,- Er stahl meinen Kuchen. - Lass uns nicht wieder davon anfangen!,Chandler,anger,595
6,594,- Ist das etwa ein Zeichen? - Nein.,Monica,fear,595
0,595,"Nur ein Idiot würde solche Sachen anziehen,",Joey,anger,596
1,595,"Oh ja, das ist wahr.",Chandler,neutral,596
2,595,"Ja, aber nur ein Genie würde ein Spielzeuggewehr verschlucken.",Phoebe,neutral,596
3,595,"So, jetzt werde ich mal mit meinem Porsche spazieren fahren.",Joey,neutral,596
4,595,"Joey, du weißt, dass du keinen hast, nicht wahr?",Monica,neutral,596
5,595,"Ach, Monica, was soll das? Ich spiele eine Rolle. Red mit ihr, ok?",Joey,sadness,596
6,595,"Ah, es hat sich gerade bewegt. Es piekst mich.",Chandler,anger,596
7,595,Jetzt bringe ich dich ins Krankenhaus.,Monica,neutral,596
8,595,Aber ihr könnt mich nicht einfach hier sitzen lassen!,Phoebe,anger,596
9,595,"Die Babys schlafen, mach dir keine Sorgen.",Monica,neutral,596
10,595,Ihr könnt mich nicht alleine lassen. Wir sind doch ein Team!,Phoebe,anger,596
11,595,Er hat aber ein Stück Plastik in der Kehle!,Monica,fear,596
12,595,Ein Arzt wird ihm sowieso nicht helfen können. Der Körper wird es,Phoebe,neutral,596
13,595,NOT FOUND,Chandler,neutral,596
14,595,NOT FOUND,Phoebe,neutral,596
15,595,Das tut jetzt wirklich weh. Lass uns fahren.,Chandler,anger,596
16,595,Ein richtiger Mann läuft nicht gleich ins Krankenhaus!,Phoebe,anger,596
17,595,Was sollte ich denn tun? Er hat doch immer weitergeschrieben!,Ross,neutral,596
18,595,"Hi. Na, wie geht's denn den Gellers?",Joey,neutral,596
19,595,"Hey, Joey, nenn uns nicht so!",Rachel,anger,596
20,595,Die Richterin hat die Annullierung verweigert!,Ross,anger,596
21,595,Hey! Es heißt 'Porsche'!,Joey,anger,596
0,596,"- Hi, Liebling. - Hi.",Monica,joy,597
1,596,NOT FOUND,Chandler,joy,597
2,596,Warum hat die Couch keine Rückwand?,Chandler,surprise,597
3,596,Seit wann liest du denn solche Bücher?,Monica,surprise,597
4,596,NOT FOUND,Chandler,neutral,597
5,596,"Dann denkst du wenigstens nicht, dass ich innerlich tot bin.",Chandler,neutral,597
6,596,"Nicht wichtig, dass du nicht weinen kannst. Ich liebe dich.",Monica,joy,597
7,596,"Oh, danke, das erwärmt meine hohle Blechkunst!",Chandler,neutral,597
8,596,Hör auf damit!,Monica,joy,597
9,596,"Wenn wir heiraten, und ich mit solch einer Miene vor dem Altar stehe:",Chandler,neutral,597
10,596,"Das macht mir nichts aus, weil ich ja weiß,",Monica,neutral,597
11,596,- Ja? - Ja.,Chandler,neutral,597
0,597,NOT FOUND,Ross,joy,598
1,597,"Denkst du, dass mein Sohn für eine Ausrede herhalten müsste?",Ross,joy,598
2,597,Für was für einen Vater hältst du mich?,Ross,anger,598
3,597,"Gut, entschuldige.",Monica,neutral,598
4,597,Nun bastele ich mir einen Ben.,Ross,neutral,598
0,598,Das Ding ist leer! Dann haben sie alles aufgegessen!,Monica,surprise,599
1,598,"Tja, entweder sie oder...",Chandler,neutral,599
2,598,Joey!,Monica,anger,599
3,598,Ja?,Joey,neutral,599
4,598,"- Hast du die Pralinen gegessen? - Das hatte ich vor,",Monica,anger,599
5,598,aber es waren ja kaum noch welche da.,Joey,anger,599
6,598,"Ja, die Nachbarn waren begeistert.",Phoebe,joy,599
7,598,NOT FOUND,Monica,joy,599
8,598,"Mach auch eine Lasagne. Ich glaube, mit einem Stück ging da was schief.",Joey,neutral,599
9,598,Die Nachbarn haben das Konfekt gegessen!,Monica,joy,599
10,598,Meine klauen die Zeitung.,Ross,anger,599
11,598,Ja.,Phoebe,neutral,599
12,598,NOT FOUND,Ross,neutral,599
13,598,"Ich finde, dass jeder sein erstes Fahrrad haben sollte und...",Ross,neutral,599
14,598,"Oh! Oh, mein Gott, Ross!",Phoebe,surprise,599
15,598,- Gefällt's dir? - Es ist toll!,Ross,joy,599
16,598,NOT FOUND,Phoebe,neutral,599
17,598,- Ja? - Oh! Oh!,Ross,neutral,599
0,599,"Hallo, ihr Süßen!",Helena,neutral,600
1,599,"Und da ist er, der gute Daddy.",Chandler,joy,600
0,600,"Oh, mein Gott! Da ist er! Da ist er!",Phoebe,surprise,601
1,600,NOT FOUND,Monica,neutral,601
